NSITES 736
#STNID	LAT	LON	ELEV	ASP	DIST_COAST	INVERSION	TOPO_POS	STN_NAME
US1CAMT0023,  36.39800,  -121.86850,  378.97, 4,   11.179, 2,  702.032, US1CAMT0023
US1CANP0003,  38.57640,  -122.57800,  364.18, 3,   53.169, 1,  201.658, US1CANP0003
US1CANV0001,  39.30670,  -121.03990,  787.40, 4,  183.105, 2,  748.812, US1CANV0001
US1CANV0014,  39.03220,  -121.07740,  455.89, 4,  159.258, 2,  437.980, US1CANV0014
US1CANV0016,  39.11980,  -121.05990,  606.72, 4,  167.962, 2,  558.605, US1CANV0016
US1CANV0022,  39.26830,  -121.12110,  675.76, 4,  179.618, 2,  590.082, US1CANV0022
US1CANV0028,  39.22880,  -121.05950,  741.07, 4,  177.929, 2,  798.336, US1CANV0028
US1CAPC0001,  39.30210,  -120.38370, 2032.13, 4,  222.279, 2, 1579.463, US1CAPC0001
US1CAPC0007,  38.78020,  -121.37660,   28.45, 5,  120.530, 1,   26.338, US1CAPC0007
US1CAPC0010,  38.84720,  -121.15840,  209.24, 4,  141.378, 1,  183.939, US1CAPC0010
US1CAPC0011,  39.06100,  -120.99110,  611.62, 4,  167.213, 2,  603.054, US1CAPC0011
US1CAPC0013,  38.85100,  -121.12300,  284.76, 4,  145.605, 2,  257.365, US1CAPC0013
US1CAPC0014,  38.84230,  -121.28370,   86.59, 4,  133.187, 1,   59.068, US1CAPC0014
US1CASA0002,  38.63500,  -121.36110,   35.50, 5,  115.748, 1,   36.878, US1CASA0002
US1CASA0003,  38.65460,  -121.09070,  184.15, 4,  133.817, 1,  179.122, US1CASA0003
US1CASA0005,  38.64290,  -121.30590,   54.03, 4,  120.149, 1,   52.093, US1CASA0005
US1CASA0007,  38.66000,  -121.13950,  124.83, 4,  129.192, 1,   89.367, US1CASA0007
US1CASA0012,  38.54990,  -121.43740,   15.88, 5,  103.418, 1,   15.263, US1CASA0012
US1CASA0015,  38.60860,  -121.41220,   19.21, 5,  107.278, 1,   18.841, US1CASA0015
US1CASA0029,  38.68230,  -121.13750,  124.83, 4,  129.192, 1,   89.367, US1CASA0029
US1CASA0030,  38.57530,  -121.34000,   29.80, 5,  111.752, 1,   27.406, US1CASA0030
US1CASC0001,  37.38480,  -122.07520,  115.59, 1,   29.884, 1,   22.122, US1CASC0001
US1CASC0003,  37.36470,  -122.00420,  150.49, 1,   38.458, 1,   59.162, US1CASC0003
US1CASC0005,  37.23240,  -121.99020,  280.33, 1,   34.725, 1,  240.178, US1CASC0005
US1CASC0007,  37.35430,  -121.79550,  342.01, 4,   49.860, 1,  195.985, US1CASC0007
US1CASC0011,  37.23410,  -121.89740,  261.59, 1,   34.725, 1,  217.023, US1CASC0011
US1CASC0012,  37.31900,  -121.78870,  342.01, 4,   49.860, 1,  195.985, US1CASC0012
US1CASC0015,  37.27480,  -122.02270,  239.81, 1,   38.494, 1,  138.161, US1CASC0015
US1CASC0018,  37.30860,  -121.92720,  179.82, 1,   41.670, 1,   53.061, US1CASC0018
US1CASC0032,  37.31850,  -121.96080,  120.43, 1,   41.129, 1,   31.196, US1CASC0032
US1CASC0040,  37.15600,  -121.98750,  332.92, 1,   27.780, 2,  450.168, US1CASC0040
US1CASF0004,  37.76500,  -122.43480,   48.16, 5,   16.467, 1,   33.446, US1CASF0004
US1CASH0006,  40.52390,  -121.79570, 1184.20, 4,  198.778, 2, 1107.447, US1CASH0006
US1CASH0009,  40.61040,  -122.38020,  294.93, 2,  156.089, 1,  113.351, US1CASH0009
US1CASH0010,  40.67210,  -122.29130,  283.04, 3,  165.370, 1,  126.730, US1CASH0010
US1CASH0011,  40.62610,  -122.35850,  304.76, 3,  160.188, 1,  128.812, US1CASH0011
US1CASH0018,  40.62350,  -122.35360,  241.36, 3,  160.446, 1,  103.206, US1CASH0018
US1CASH0021,  40.57960,  -122.37270,  241.36, 3,  160.446, 1,  103.206, US1CASH0021
US1CASJ0001,  38.06270,  -121.00790,   58.42, 4,  114.944, 1,   61.181, US1CASJ0001
US1CASJ0003,  37.99120,  -121.33330,    3.48, 5,   84.298, 1,    6.662, US1CASJ0003
US1CASJ0004,  38.03810,  -121.25470,    9.63, 5,   92.217, 1,   12.206, US1CASJ0004
US1CASJ0005,  38.13600,  -121.30440,   14.29, 5,   99.211, 1,   19.111, US1CASJ0005
US1CASJ0006,  37.94170,  -121.25850,    7.82, 5,   89.326, 1,   11.227, US1CASJ0006
US1CASJ0007,  37.73530,  -121.46990,  130.25, 1,   66.316, 1,   40.508, US1CASJ0007
US1CASK0002,  41.66510,  -122.62080, 1010.75, 2,  129.970, 2,  612.410, US1CASK0002
US1CASK0003,  41.49490,  -122.36970, 1306.94, 4,  150.913, 2,  776.143, US1CASK0003
US1CASK0005,  41.73260,  -122.64950, 1052.87, 2,  125.305, 2,  560.968, US1CASK0005
US1CASL0001,  35.38050,  -120.45250,  484.77, 4,   40.243, 2,  514.309, US1CASL0001
US1CASM0001,  37.61210,  -122.48250,   86.29, 5,    8.859, 1,  190.572, US1CASM0001
US1CASM0006,  37.54880,  -122.25870,   90.91, 1,   13.890, 1,   32.899, US1CASM0006
US1CASM0007,  37.46300,  -122.44080,   89.33, 4,    8.868, 1,   31.657, US1CASM0007
US1CASM0008,  37.49310,  -122.23990,  116.10, 1,   20.835, 1,   23.997, US1CASM0008
US1CASN0001,  38.35220,  -122.72740,  106.29, 4,   30.593, 1,   36.196, US1CASN0001
US1CASN0004,  38.73670,  -123.09820,  331.40, 3,   32.201, 2,  318.084, US1CASN0004
US1CASN0006,  38.45140,  -122.75770,  107.28, 4,   33.370, 1,   31.206, US1CASN0006
US1CASN0007,  38.38520,  -122.89280,  106.70, 5,   21.769, 1,  134.706, US1CASN0007
US1CASN0016,  38.37530,  -122.90350,  106.70, 5,   21.769, 1,  134.706, US1CASN0016
US1CASN0023,  38.53170,  -122.78000,  140.72, 3,   35.459, 1,   58.560, US1CASN0023
US1CASN0025,  38.37810,  -122.72530,  123.06, 4,   34.300, 1,   41.479, US1CASN0025
US1CASN0028,  38.47890,  -122.74400,  151.09, 4,   38.708, 1,   87.803, US1CASN0028
US1CASN0029,  38.78100,  -122.96300,  367.37, 3,   44.066, 1,  224.926, US1CASN0029
US1CASN0031,  38.36630,  -122.80370,   84.58, 5,   25.855, 1,   63.615, US1CASN0031
US1CASN0049,  38.38420,  -122.81910,   88.41, 5,   26.483, 1,   52.319, US1CASN0049
US1CASN0061,  38.46400,  -122.71500,  151.09, 4,   38.708, 1,   87.803, US1CASN0061
US1CASN0062,  38.22620,  -122.63910,  113.67, 5,   30.194, 1,   62.192, US1CASN0062
US1CASN0063,  38.55340,  -122.79290,  140.72, 3,   35.459, 1,   58.560, US1CASN0063
US1CASN0070,  38.36510,  -122.57180,  193.29, 3,   38.393, 2,  444.315, US1CASN0070
US1CASN0071,  38.33920,  -122.71130,  106.29, 4,   30.593, 1,   36.196, US1CASN0071
US1CASN0079,  38.34510,  -122.68120,  148.91, 4,   35.537, 1,   96.775, US1CASN0079
US1CASN0080,  38.37780,  -122.53430,  263.28, 3,   43.075, 1,  226.198, US1CASN0080
US1CASN0084,  38.31630,  -122.47260,  205.67, 3,   35.151, 2,  309.308, US1CASN0084
US1CASN0088,  38.36530,  -122.97380,   96.98, 3,   14.922, 1,   83.917, US1CASN0088
US1CASN0089,  38.78390,  -122.96280,  367.37, 3,   44.066, 1,  224.926, US1CASN0089
US1CASN0090,  38.47330,  -122.89740,  122.28, 3,   22.841, 1,   78.030, US1CASN0090
US1CASS0001,  37.78920,  -120.75180,   81.40, 3,  127.114, 1,   60.188, US1CASS0001
US1CAST0002,  36.83930,  -121.53750,  184.44, 4,   28.655, 1,  110.510, US1CAST0002
US1CAST0004,  36.93060,  -121.37040,  289.45, 4,   46.582, 1,  130.659, US1CAST0004
US1CAST0005,  36.84220,  -121.36500,  300.16, 4,   45.020, 1,  147.211, US1CAST0005
US1CASZ0006,  37.18110,  -122.09110,  359.80, 3,   23.600, 2,  323.136, US1CASZ0006
US1CASZ0007,  37.03960,  -122.02950,  211.61, 3,   13.890, 1,  175.121, US1CASZ0007
US1CASZ0009,  36.99610,  -121.85360,  167.99, 3,    8.891, 1,  111.630, US1CASZ0009
US1CASZ0021,  37.16930,  -122.16410,  354.84, 3,   21.559, 2,  378.116, US1CASZ0021
US1CASZ0024,  37.10510,  -122.04680,  301.01, 3,   20.835, 2,  265.137, US1CASZ0024
US1CATL0002,  36.21330,  -119.08850,  175.31, 4,  190.127, 1,   54.773, US1CATL0002
US1CATY0003,  40.63260,  -122.97770,  930.56, 3,  108.782, 2,  553.143, US1CATY0003
US1CATY0011,  40.98260,  -122.69650, 1165.47, 2,  123.544, 2,  699.655, US1CATY0011
US1CAYB0001,  39.45180,  -121.28010,  635.33, 4,  187.133, 2,  711.385, US1CAYB0001
US1CAYL0001,  38.54250,  -121.72100,   10.91, 5,   81.750, 1,   15.329, US1CAYL0001
US1CAYL0002,  38.56180,  -121.72410,   10.91, 5,   81.750, 1,   15.329, US1CAYL0002
US1CAYL0006,  38.53810,  -121.72250,   10.91, 5,   81.750, 1,   15.329, US1CAYL0006
US1CAYL0007,  38.57800,  -121.84530,   28.93, 5,   79.449, 1,   26.573, US1CAYL0007
US1CAYL0009,  38.55230,  -121.78550,   17.20, 5,   77.839, 1,   20.150, US1CAYL0009
US1CAYL0010,  38.64710,  -121.73220,   11.72, 5,   91.724, 1,   11.528, US1CAYL0010
US1NVCH0002,  39.47150,  -118.76880, 1213.58, 5,  352.384, 1,  100.907, US1NVCH0002
US1NVCH0005,  39.47120,  -118.79150, 1213.58, 5,  352.384, 1,  100.907, US1NVCH0005
US1NVDG0002,  39.03860,  -119.72130, 1644.41, 4,  258.679, 2,  631.633, US1NVDG0002
US1NVDG0004,  38.94590,  -119.84240, 1872.06, 2,  245.978, 2,  948.823, US1NVDG0004
US1NVDG0006,  39.09670,  -119.78320, 1715.37, 2,  256.812, 2,  661.281, US1NVDG0006
US1NVDG0011,  38.88310,  -119.73750, 1698.64, 1,  253.212, 2,  677.574, US1NVDG0011
US1NVLY0003,  38.94330,  -119.19160, 1487.58, 2,  296.104, 2,  447.834, US1NVLY0003
US1NVLY0009,  39.30570,  -119.55160, 1642.46, 2,  285.516, 2,  260.054, US1NVLY0009
US1NVLY0013,  38.94580,  -119.19420, 1487.58, 2,  296.104, 2,  447.834, US1NVLY0013
US1NVWH0002,  39.55730,  -119.81440, 1653.18, 2,  277.564, 2,  493.914, US1NVWH0002
US1NVWH0003,  39.39540,  -119.79000, 1713.91, 2,  274.096, 2,  543.798, US1NVWH0003
US1NVWH0004,  39.63870,  -119.68930, 1542.09, 4,  294.434, 2,  353.265, US1NVWH0004
US1NVWH0011,  39.50840,  -119.84420, 1653.18, 2,  277.564, 2,  493.914, US1NVWH0011
US1NVWH0017,  39.55930,  -119.71510, 1532.87, 4,  286.294, 2,  337.161, US1NVWH0017
US1NVWH0019,  39.51840,  -119.99350, 1865.84, 1,  268.986, 2,  778.746, US1NVWH0019
US1NVWH0025,  39.54200,  -119.89580, 1774.91, 2,  273.255, 2,  661.186, US1NVWH0025
US1NVWH0031,  39.54800,  -119.70520, 1532.87, 4,  286.294, 2,  337.161, US1NVWH0031
US1NVWH0035,  39.47360,  -119.82860, 1745.99, 2,  273.530, 2,  645.263, US1NVWH0035
US1NVWH0057,  39.59630,  -119.80860, 1545.59, 2,  285.992, 2,  485.578, US1NVWH0057
US1NVWH0059,  39.42420,  -119.80000, 1713.91, 2,  274.096, 2,  543.798, US1NVWH0059
US1NVWH0062,  39.53080,  -119.87200, 1653.18, 2,  277.564, 2,  493.914, US1NVWH0062
US1NVWH0064,  39.61150,  -119.77800, 1545.59, 2,  285.992, 2,  485.578, US1NVWH0064
US1NVWH0078,  39.47670,  -119.71600, 1583.45, 4,  282.393, 2,  432.093, US1NVWH0078
US1NVWH0079,  39.79030,  -119.89470, 1675.78, 2,  290.746, 2,  767.426, US1NVWH0079
US1NVWH0086,  39.66990,  -119.81550, 1615.69, 2,  285.967, 2,  529.898, US1NVWH0086
US1NVWH0087,  39.55650,  -119.71500, 1532.87, 4,  286.294, 2,  337.161, US1NVWH0087
US1NVWH0093,  39.57130,  -119.80010, 1545.59, 2,  285.992, 2,  485.578, US1NVWH0093
US1NVWH0096,  39.40690,  -119.73130, 1658.01, 4,  278.610, 2,  484.023, US1NVWH0096
US1NVWH0099,  39.89860,  -119.97000, 1625.24, 1,  296.213, 2,  561.032, US1NVWH0099
US1NVWH0100,  39.82940,  -119.64450, 1526.67, 2,  311.516, 1,  229.850, US1NVWH0100
US1ORCY0001,  42.07070,  -124.21020,  260.88, 3,   12.433, 1,  182.888, US1ORCY0001
US1ORCY0004,  42.73930,  -124.39870,  246.62, 4,   12.348, 2,  260.426, US1ORCY0004
US1ORCY0006,  42.65020,  -124.01710,  615.83, 4,   36.439, 2,  417.604, US1ORCY0006
US1ORCY0007,  42.50290,  -124.36580,  287.35, 4,   10.236, 2,  277.176, US1ORCY0007
US1ORCY0009,  42.40460,  -124.41810,  186.99, 4,    5.128, 1,  154.820, US1ORCY0009
US1ORDG0012,  43.30870,  -122.93960,  660.84, 4,  112.995, 2,  486.095, US1ORDG0012
US1ORJC0001,  42.26470,  -123.25770,  700.55, 1,   89.432, 2,  402.465, US1ORJC0001
US1ORJC0002,  42.17940,  -122.67640, 1112.43, 1,  135.665, 2,  462.998, US1ORJC0002
US1ORJC0005,  42.17830,  -122.68810, 1119.37, 1,  130.573, 2,  763.347, US1ORJC0005
US1ORJC0008,  42.48750,  -122.94810,  540.98, 1,  121.461, 1,  188.948, US1ORJC0008
US1ORJC0011,  42.16900,  -122.99120,  964.57, 1,  110.263, 2,  477.043, US1ORJC0011
US1ORJC0012,  42.30390,  -122.83470,  720.64, 1,  123.455, 1,  190.633, US1ORJC0012
US1ORJC0013,  42.19440,  -122.71850,  969.44, 1,  131.797, 2,  290.132, US1ORJC0013
US1ORJC0014,  42.17570,  -122.69550, 1119.37, 1,  130.573, 2,  763.347, US1ORJC0014
US1ORJC0016,  42.69800,  -122.62400,  928.42, 4,  153.852, 2,  541.118, US1ORJC0016
US1ORJC0018,  42.60890,  -122.81890,  629.21, 3,  132.928, 1,  240.347, US1ORJC0018
US1ORJC0026,  42.43340,  -122.98690,  548.59, 1,  118.494, 1,  172.270, US1ORJC0026
US1ORJC0027,  42.27630,  -123.13860,  709.02, 1,   99.006, 2,  494.265, US1ORJC0027
US1ORJC0029,  42.43350,  -123.05310,  589.31, 1,  113.821, 2,  250.769, US1ORJC0029
US1ORJC0038,  42.27420,  -122.89410,  702.26, 1,  118.521, 2,  291.712, US1ORJC0038
US1ORJC0039,  42.20340,  -122.77400,  928.77, 1,  126.764, 2,  354.420, US1ORJC0039
US1ORJS0001,  42.05250,  -123.71360,  790.29, 1,   46.966, 2,  471.803, US1ORJS0001
US1ORJS0005,  42.15730,  -123.57270,  693.06, 4,   60.422, 2,  425.835, US1ORJS0005
US1ORKL0004,  42.15680,  -121.63530, 1339.52, 5,  216.078, 2,  407.900, US1ORKL0004
US1ORKL0005,  42.20970,  -121.70690, 1353.13, 3,  213.105, 2,  524.635, US1ORKL0005
US1ORKL0014,  42.30050,  -121.40810, 1416.57, 4,  239.464, 2,  321.900, US1ORKL0014
USC00040010,  38.21780,  -121.20140,   25.11, 5,  105.874, 1,   26.209, USC00040010
USC00040029,  41.19360,  -120.94470, 1443.66, 4,  266.373, 2,  477.297, USC00040029
USC00040161,  41.49000,  -120.54360, 1429.59, 4,  301.745, 1,  167.540, USC00040161
USC00040212,  38.57310,  -122.44060,  348.24, 3,   62.742, 2,  513.791, USC00040212
USC00040232,  37.98330,  -121.75250,  102.35, 1,   51.777, 1,   62.639, USC00040232
USC00040332,  35.21110,  -118.83360,  258.77, 4,  170.907, 1,   61.840, USC00040332
USC00040343,  36.49140,  -118.82530, 1142.95, 4,  223.794, 2,  575.261, USC00040343
USC00040372,  38.41670,  -122.25000,  250.84, 3,   43.075, 2,  359.789, USC00040372
USC00040379,  37.09190,  -119.51280,  623.29, 4,  208.299, 2,  472.540, USC00040379
USC00040383,  38.90720,  -121.08390,  336.30, 4,  149.973, 2,  369.159, USC00040383
USC00040385,  38.88330,  -121.06670,  336.30, 4,  149.973, 2,  369.159, USC00040385
USC00040444,  35.41860,  -119.05080,  169.20, 4,  157.018, 1,   69.630, USC00040444
USC00040449,  36.90920,  -119.08830, 1327.64, 3,  236.805, 2,  940.054, USC00040449
USC00040673,  37.08560,  -122.07970,  303.42, 3,   17.773, 2,  280.122, USC00040673
USC00040684,  37.84280,  -118.47830, 2121.71, 4,  320.768, 2,  849.791, USC00040684
USC00040693,  37.87440,  -122.26060,   81.96, 4,   20.835, 1,   29.671, USC00040693
USC00040738,  40.74060,  -123.20780, 1015.07, 3,   86.643, 2,  702.152, USC00040738
USC00040755,  37.20640,  -119.24190, 2060.29, 4,  237.964, 2, 1960.948, USC00040755
USC00040790,  36.24720,  -121.78030,  333.92, 4,    6.945, 1,  228.402, USC00040790
USC00040819,  37.24810,  -118.58140, 3019.58, 1,  292.472, 2, 2618.204, USC00040819
USC00040820,  37.23220,  -118.59940, 3019.58, 1,  292.472, 2, 2618.204, USC00040820
USC00040823,  37.36830,  -118.36470, 1657.08, 4,  316.561, 2,  751.045, USC00040823
USC00040850,  37.31670,  -122.16670,  251.01, 1,   27.607, 2,  397.081, USC00040850
USC00040931,  39.38860,  -120.09360, 1984.99, 1,  252.059, 2, 1047.120, USC00040931
USC00040943,  38.21190,  -119.01420, 2360.32, 1,  286.238, 2, 1764.594, USC00040943
USC00041018,  39.45390,  -120.65560, 1769.36, 4,  220.251, 2, 1554.726, USC00041018
USC00041072,  38.25750,  -119.22860, 2329.82, 2,  271.810, 2, 1181.603, USC00041072
USC00041080,  40.51940,  -123.82170,  589.44, 4,   46.173, 2,  734.441, USC00041080
USC00041112,  38.76670,  -122.15000,  267.51, 2,   86.136, 1,  183.683, USC00041112
USC00041130,  39.69500,  -121.34530,  927.26, 3,  208.826, 2,  779.175, USC00041130
USC00041149,  40.86690,  -121.84640, 1138.81, 4,  198.264, 2, 1049.095, USC00041149
USC00041159,  39.93720,  -121.31470, 1365.74, 3,  215.280, 2,  972.370, USC00041159
USC00041214,  40.88030,  -121.65470, 1158.56, 1,  212.310, 2,  670.231, USC00041214
USC00041215,  40.80000,  -123.46670,  868.87, 4,   64.558, 2,  720.887, USC00041215
USC00041244,  35.40280,  -119.47000,  130.58, 1,  118.627, 1,   31.714, USC00041244
USC00041277,  38.27690,  -120.31140, 1369.87, 4,  183.381, 2, 1300.306, USC00041277
USC00041312,  38.59610,  -122.60140,  364.18, 3,   53.169, 1,  201.658, USC00041312
USC00041316,  41.31110,  -122.80450, 1506.73, 1,  114.817, 2, 1212.188, USC00041316
USC00041428,  38.24860,  -120.84330,  227.91, 4,  135.747, 1,  194.943, USC00041428
USC00041476,  41.42190,  -120.90170, 1490.15, 1,  270.812, 2,  397.438, USC00041476
USC00041497,  40.17060,  -121.08860, 1468.35, 3,  240.892, 2, 1195.580, USC00041497
USC00041534,  36.48060,  -121.72440,  441.41, 1,   23.403, 2,  287.167, USC00041534
USC00041603,  38.56420,  -123.16170,  294.99, 3,   17.635, 2,  379.974, USC00041603
USC00041606,  41.14170,  -123.13920, 1254.01, 4,   83.912, 2,  822.107, USC00041606
USC00041614,  41.53060,  -120.18030, 1596.96, 2,  332.617, 1,  166.608, USC00041614
USC00041653,  39.48330,  -121.21670,  743.32, 3,  190.010, 2,  814.764, USC00041653
USC00041697,  37.97470,  -119.91610, 1622.92, 3,  205.951, 2, 1296.195, USC00041697
USC00041700,  40.30330,  -121.24220, 1565.85, 3,  234.078, 2, 1083.621, USC00041700
USC00041715,  39.69110,  -121.82110,  100.70, 3,  171.160, 1,   43.181, USC00041715
USC00041739,  36.90030,  -121.59670,  148.91, 3,   26.214, 1,  140.606, USC00041739
USC00041806,  38.92390,  -122.56720,  541.47, 2,   73.955, 2,  443.078, USC00041806
USC00041838,  38.80000,  -123.01750,  343.06, 3,   40.394, 1,  208.488, USC00041838
USC00041864,  36.13560,  -120.36060,  340.42, 2,  100.567, 1,  176.408, USC00041864
